rmsd and score between current and native structure
rmsd		score
repacking frequency for this run is 10
95.9510803223 355.913587076
95.9760284424 354.323913059
95.9866943359 354.582023238
96.0145568848 355.182615519
96.003868103 354.359388378
96.0182723999 353.833040558
96.0068283081 353.820514193
96.0624160767 354.687673617
96.0703887939 354.524838025
96.045425415 353.457504035
96.0674819946 352.875663314
96.0470123291 353.299572214
96.0615768433 353.332273542
96.0940093994 354.86181022
96.1070098877 353.451843647
96.1159133911 353.276407364
96.0968933105 353.389760829
96.0489807129 353.307465234
96.0415725708 354.679078347
96.0438690186 353.01491929
96.0393447876 353.368707798
96.0645065308 352.911688059
96.0869827271 353.344666403
96.0456390381 353.108451382
96.0496520996 352.833918401
96.0349807739 352.911237108
96.0528717041 353.378667605
96.1401519775 357.162950719
96.0908508301 355.506259256
96.0378952026 355.505914948
96.0488510132 354.480397821
96.0725860596 353.004144931
96.0133743286 352.88881471
95.9995193481 353.182449767
96.0024337769 353.120904154
96.0003433228 352.74665478
96.0277252197 352.577399766
96.0282592773 354.304458637
96.0980682373 352.583234669
96.1173553467 354.426968063
96.1349716187 355.130933352
96.1121444702 353.438565241
96.0874099731 352.891074021
96.1230163574 353.708733558
96.1126556396 352.920466119
96.1086959839 353.48121967
96.1279449463 354.070788604
96.1162872314 353.963725514
96.1519241333 354.069666462
96.1095275879 353.9563029
96.0630950928 354.089743571
96.1096572876 353.466425293
96.0884017944 352.909895795
96.0553207397 353.04938169
96.0719909668 353.898080759
96.0690765381 352.524873702
96.1013565063 352.720899979
96.0876235962 353.117393748
96.1040496826 352.597726983
96.1263427734 353.31390775
96.0820388794 352.202867041
96.1133346558 352.880138148
96.1786499023 355.04115663
96.1488113403 353.651197853
96.1179428101 353.028930502
96.1138534546 354.134183709
96.1594619751 352.987715918
96.1207275391 352.832534918
96.0946655273 353.623871177
96.0790176392 353.668117155
96.1294250488 353.228604609
96.1061859131 354.312847424
96.1315307617 353.308517145
96.0825195312 353.83009185
96.1058349609 354.498037476
96.0342330933 354.432556279
95.9976119995 355.554907395
95.9981613159 355.108857097
95.9899597168 354.885758476
95.963218689 354.691768252
95.9563446045 353.728998608
95.9717178345 353.78992425
95.9202651978 353.291942886
95.9302825928 352.933645662
95.9313354492 353.695253159
95.9434509277 354.876647839
95.9492340088 354.783721425
95.8801879883 352.130475152
rmsd best score this run is 351.464686537
rmsd it has a RMSD of 95.933616638295.9336166382 351.464686537
