rmsd and score between current and native structure
rmsd		score
repacking frequency for this run is 10
20.9553451538 -87.0116064223
21.1821060181 -89.4975997577
20.9465274811 -92.3929440314
20.8562774658 -91.7105093454
20.7292442322 -92.3860327361
21.6437397003 -89.573632703
21.6516647339 -89.3206849812
20.6854019165 -91.803302717
19.6913204193 -87.6780426301
20.5074062347 -84.9990980806
20.6318950653 -84.3479610485
20.6615905762 -85.9979456312
20.0127677917 -87.8211028514
19.9810390472 -87.0603247744
19.9121952057 -86.1386599554
20.5191421509 -80.6672124099
20.4738445282 -82.4090637561
20.5427017212 -84.7260039893
20.1896839142 -82.4439336974
19.5026607513 -81.0167649683
18.4024238586 -84.0418622703
19.8938446045 -81.4261438341
22.831287384 -83.6091327221
21.3961734772 -85.7639965337
21.1130924225 -84.6567719375
21.2132930756 -82.4716106695
20.9912719727 -84.5920614206
21.6278114319 -84.7392931499
20.778339386 -82.0642854779
20.6911029816 -81.6270149221
20.7660598755 -78.4304524906
20.7623577118 -75.9588734753
21.5656528473 -77.3537098541
21.8667869568 -82.4701196688
23.345872879 -84.9020485338
24.348865509 -88.6326981714
24.254535675 -90.7508730405
24.6241397858 -90.0967748708
23.1957759857 -91.345821558
23.0795936584 -92.3628318338
22.4832515717 -92.2417489781
23.0683307648 -90.4370658522
21.094127655 -93.2631684211
22.2376155853 -93.442285029
21.9225788116 -95.5454126878
21.0985279083 -94.2667034641
21.6960201263 -92.5556982849
22.0067043304 -90.8653645387
22.3258209229 -94.0123570237
22.8022346497 -93.4986236152
22.7797260284 -95.7187657918
21.8220062256 -92.8691239621
21.3367366791 -91.8290688459
21.7707080841 -94.0036647513
21.7643108368 -94.2557007589
22.61977005 -91.6465075683
21.9606380463 -90.3670909368
20.1387176514 -88.5598104616
19.4050445557 -89.4062769252
19.6310634613 -91.4920786154
19.5292930603 -91.7951823613
19.9659347534 -87.346605019
20.558965683 -85.1496981621
19.7921123505 -86.8342899784
19.9299888611 -83.9281917492
20.4451522827 -87.0709093052
19.9481601715 -88.2670989181
21.0911102295 -86.3859016787
20.3642024994 -84.8679910914
21.3899879456 -82.5127022272
22.1550216675 -87.3180955852
23.204416275 -87.9582142361
23.8317928314 -86.6016407431
22.9571342468 -89.2701211913
23.2768306732 -90.9187114764
23.5068721771 -91.1181423123
24.5456027985 -88.7637695756
22.6490917206 -90.9250464836
23.0472373962 -91.4985067614
22.2482318878 -93.2382898512
24.1206760406 -88.5327192721
23.3213539124 -91.2090952357
21.7519989014 -91.3882937597
20.3278217316 -88.8152746167
21.0995368958 -91.7513939322
21.1985874176 -93.820400376
21.089630127 -91.5988364793
22.4781284332 -90.7718774899
21.8658714294 -90.8772626012
22.5155544281 -95.2411664379
22.4616680145 -94.5947004909
21.1121311188 -94.7388432169
21.1078357697 -91.8817004487
21.5992183685 -88.873644114
21.007440567 -91.1199878002
20.8237934113 -90.7191877695
21.0968341827 -87.0049904559
21.5993804932 -85.8919299896
20.9836997986 -90.1314901511
20.9898796082 -88.7790197953
20.6002693176 -90.464478839
18.587223053 -90.9038443311
20.6401367188 -89.1993501207
21.2728881836 -89.6261974329
20.953710556 -91.8309973336
21.5083198547 -93.191532904
21.3970966339 -90.2981546215
21.1307945251 -88.2934539171
21.4274311066 -87.9140409037
21.0095500946 -91.266621563
21.6813278198 -86.2334690207
21.0612850189 -91.1478057238
21.6530151367 -87.8089151496
21.2010116577 -89.6961146905
21.9185829163 -86.417138259
21.7523345947 -89.9311364622
22.0144176483 -90.9773195802
21.7098617554 -89.2362223144
20.594991684 -90.428278347
21.0235519409 -90.8023539032
21.3712768555 -94.8176409159
19.6305522919 -93.6544229128
19.3926181793 -93.9633229025
19.7644786835 -90.2324328963
20.459186554 -92.5216660846
19.6060771942 -96.261070318
18.6606006622 -91.5822705923
17.8415431976 -94.0069429677
17.1219806671 -93.3729345367
17.686542511 -93.5321569325
17.8172035217 -92.9995858315
17.0065002441 -93.5729673736
18.6732501984 -92.1938919423
20.2668418884 -93.2662990747
19.513053894 -92.1062468227
20.6069030762 -94.8851183826
19.9110355377 -93.8002121142
19.6637248993 -93.1463944127
20.3636837006 -90.7205833726
20.5014839172 -88.6675550287
19.9875087738 -90.5718065599
19.4312953949 -90.3589891166
20.3123397827 -93.2080590472
20.3433952332 -88.7830381511
20.3561916351 -89.6087364833
20.2424869537 -89.9652443692
20.3906536102 -89.1582759693
19.9970340729 -87.3077610336
20.0038967133 -82.3109230018
20.0142192841 -86.4057430033
20.6807746887 -86.3440397811
19.8525238037 -87.4930557835
20.8599243164 -88.1293440757
20.183965683 -90.6822604368
19.7675189972 -84.3879919988
19.6554698944 -88.2317221949
19.8077068329 -85.6489968308
20.7898387909 -91.0481173269
19.7869472504 -86.5566260203
19.6739616394 -88.5014462261
20.7493038177 -89.775702571
21.5628299713 -86.0472945807
